# Uzbek root lexicon, keyed on the Layer 1 search key.
# GENERATED from UzbekLemmaStems-POS-Dataset (Apache-2.0). Do not hand-edit.
# A root may carry several parts of speech; all are listed. X means the
# source gives none, in which case the analyzer applies no POS constraint.
# key<TAB>pos[,pos...]
aleksandar	NOUN
aleksandr	NOUN
aleksandra	NOUN
aleksandrov	NOUN
aleksandrova	NOUN
aleksandrovna	NOUN
aleksey	NOUN
alekseyev	NOUN
aleksic	NOUN
aleksios	NOUN
aleksovskiy	NOUN
alencikov	NOUN
alencikova	NOUN
aler	NOUN
alerci	NOUN
alessandria	NOUN
aleut	NOUN
alexander	NOUN
alexandros	NOUN
alexandrov	NOUN
alexandrova	NOUN
aleykum	NOUN
alfa	NOUN
alfavit	NOUN
alfiya	NOUN
alfoz	NOUN
alfred	NOUN
algebra	NOUN
algebraik	NOUN
algi	NOUN
algoflora	NOUN
algoritm	NOUN,VERB
algoritmla	VERB
algov	NOUN
algov-dalgov	IMIT
alhadiy	NOUN
alham	NOUN
alhazar	NOUN
alhol	NOUN
ali	NOUN
aliabbos	NOUN
aliahror	NOUN
aliakbar	NOUN
aliasad	NOUN
aliasqar	NOUN
aliaşur	NOUN
alibasic	NOUN
alibaxş	NOUN
alibek	NOUN
alibeykoyspor	NOUN
alibeykyspor	NOUN
alibota	NOUN
aliboy	NOUN
alic	NOUN
alicante	NOUN
alidarveş	NOUN
alidiyor	NOUN
alidod	NOUN
alidono	NOUN
alidost	NOUN
alif	NOUN,VERB
alifayzi	NOUN
alifba	NOUN
alifbe	NOUN
alifbo	NOUN
alifla	VERB
alifmoy	NOUN
aliftekin	NOUN
aligavhar	NOUN
aligrudic	NOUN
alihaydar	NOUN
alijon	NOUN
alik	NOUN
alikabir	NOUN
alikamol	NOUN
alim	NOUN
alima	NOUN
alimamat	NOUN
alimardi	NOUN
alimardon	NOUN
alimazid	NOUN
alimberdi	NOUN
aliment	NOUN
alimirza	NOUN
alimnazar	NOUN
alimov	NOUN
alimova	NOUN
alimpic	NOUN
alimqul	NOUN
alimtoş	NOUN
alimuhammad	NOUN
alimulla	NOUN
alimurod	NOUN
alimyor	NOUN
alina	NOUN
alinazar	NOUN
aliniyoz	NOUN
alinur	NOUN
aliqobil	NOUN
aliqosim	NOUN
